date,model,portfolio_size,holdings,gross_return,transaction_cost,net_return,equity,period
2025-07-31,mixed_model,5,5,0.023087399453288793,0.002,0.021087399453288795,24.508277072153994,out_of_sample
2025-08-31,mixed_model,5,5,-0.012380989940005827,0.002,-0.014380989940005827,24.155823786132473,out_of_sample
2025-09-30,mixed_model,5,5,-0.008644497819100594,0.002,-0.010644497819100594,23.898697172522407,out_of_sample
2025-10-31,mixed_model,5,5,-0.061600206749343744,0.002,-0.06360020674934375,22.378735091310027,out_of_sample
2025-11-30,mixed_model,5,5,0.01834989338786679,0.002,0.01634989338786679,22.744625024208258,out_of_sample
2025-12-31,mixed_model,5,5,0.2374717394308512,0.002,0.2354717394308512,28.100341441361042,out_of_sample
2026-01-31,mixed_model,5,5,-0.02998182430276721,0.002,-0.03198182430276721,27.201641258535666,out_of_sample
2026-02-28,mixed_model,5,5,-0.11267902081124836,0.002,-0.11467902081124837,24.08218367454794,out_of_sample
2026-03-31,mixed_model,5,5,0.12231239600482402,0.002,0.12031239600482402,26.97956889346106,out_of_sample
2026-04-30,mixed_model,5,5,-0.03544720251152269,0.002,-0.03744720251152269,25.969259513434046,out_of_sample
2026-05-31,mixed_model,5,5,0.029989973091587352,0.002,0.02798997309158735,26.696138388423513,out_of_sample
2018-06-30,mixed_model,10,10,0.0075088799606439546,0.002,0.0055088799606439545,1.005508879960644,train
2018-07-31,mixed_model,10,10,0.01832620340319504,0.002,0.016326203403195037,1.0219250224586003,train
2018-08-31,mixed_model,10,10,0.040993569567151146,0.002,0.038993569567151144,1.061773526914252,train
2018-09-30,mixed_model,10,10,-0.1302679565790872,0.002,-0.13226795657908721,0.9213349121595336,train
2018-10-31,mixed_model,10,10,0.042356672213134126,0.002,0.040356672213134125,0.9585169232080726,train
2018-11-30,mixed_model,10,10,-0.04692256830191564,0.002,-0.048922568301915645,0.9116238135638836,train
2018-12-31,mixed_model,10,10,0.14531697232803722,0.002,0.14331697232803722,1.0422749784259984,train
2019-01-31,mixed_model,10,10,0.016576566898541013,0.002,0.014576566898541013,1.0574677693757002,train
2019-02-28,mixed_model,10,10,-0.10374156625883928,0.002,-0.10574156625883928,0.9456494711736727,train
2019-03-31,mixed_model,10,10,0.031330580834994404,0.002,0.029330580834994402,0.9733859194295018,train
2019-04-30,mixed_model,10,10,-0.007240244524376815,0.002,-0.009240244524376814,0.964391595517388,train
2019-05-31,mixed_model,10,10,0.10174083579730571,0.002,0.09974083579730571,1.0605808192901895,train
2019-06-30,mixed_model,10,10,0.0451135628312472,0.002,0.0431135628312472,1.1063062370802728,train
2019-07-31,mixed_model,10,10,-0.028871213823434782,0.002,-0.03087121382343478,1.0721532206811681,train
2019-08-31,mixed_model,10,10,0.059768362029904945,0.002,0.05776836202990494,1.1340897560850065,train
2019-09-30,mixed_model,10,10,-0.03571797084497465,0.002,-0.03771797084497465,1.0913141917294078,train
2019-10-31,mixed_model,10,10,0.0862113539437851,0.002,0.0842113539437851,1.183215237393009,train
2019-11-30,mixed_model,10,10,0.08223887847179982,0.002,0.08023887847179982,1.2781551010321683,train
2019-12-31,mixed_model,10,10,0.013865278543417247,0.002,0.011865278543417247,1.2933207673276046,train
2020-01-31,mixed_model,10,10,-0.09308770844201122,0.002,-0.09508770844201123,1.1703418592819592,train
2020-02-29,mixed_model,10,10,-0.16438110902499864,0.002,-0.16638110902499864,0.9756190827962479,train
2020-03-31,mixed_model,10,10,0.11388351000352406,0.002,0.11188351000352406,1.0847747702059107,train
2020-04-30,mixed_model,10,10,0.0269108396354766,0.002,0.0249108396354766,1.1117974205471213,train
2020-05-31,mixed_model,10,10,0.1031248458057277,0.002,0.1011248458057277,1.2242277632671548,train
2020-06-30,mixed_model,10,10,0.011053177595358354,0.002,0.009053177595358354,1.2353109146251806,train
2020-07-31,mixed_model,10,10,-0.023133273003037625,0.002,-0.025133273003037623,1.2042635081642739,train
2020-08-31,mixed_model,10,10,0.08360779530393284,0.002,0.08160779530393283,1.3025407980305401,train
2020-09-30,mixed_model,10,10,-0.0047959467172312585,0.002,-0.0067959467172312585,1.2936888001701046,train
2020-10-31,mixed_model,10,10,0.1243972577090809,0.002,0.1223972577090809,1.4520327616398765,train
2020-11-30,mixed_model,10,10,0.19142390243434945,0.002,0.18942390243434945,1.7270824738122272,train
2020-12-31,mixed_model,10,10,-0.013179344258092095,0.002,-0.015179344258092095,1.7008664943801142,train
2021-01-31,mixed_model,10,10,0.04424911982665593,0.002,0.042249119826655926,1.7727266067103238,train
2021-02-28,mixed_model,10,10,-0.008994296605627183,0.002,-0.010994296605627183,1.7532367245954634,train
2021-03-31,mixed_model,10,10,0.015885085659748322,0.002,0.013885085659748322,1.777580566698288,train
2021-04-30,mixed_model,10,10,0.03029320172606479,0.002,0.02829320172606479,1.8278740122562154,train
2021-05-31,mixed_model,10,10,-0.047829644195495805,0.002,-0.049829644195495806,1.7367917005912947,train
2021-06-30,mixed_model,10,10,0.035882944727638345,0.002,0.033882944727638344,1.7956393177858505,train
2021-07-31,mixed_model,10,10,0.07430773915289429,0.002,0.07230773915289429,1.925477937188991,train
2021-08-31,mixed_model,10,10,-0.02244565352125355,0.002,-0.024445653521253552,1.8784083706736507,train
