policy,replay_month,actual_trading_date,portfolio_return,bist100_return,excess_return,max_drawdown,cash_weight,selected_model,active_portfolio_size,selected_stock_count,selected_stocks,regime_state,opportunity_filter_enabled,policy_policy,policy_months,policy_cagr,policy_bist100_cagr,policy_excess_cagr,policy_win_rate_vs_bist100,policy_max_drawdown,policy_average_cash_weight,policy_worst_month,policy_worst_month_excess,policy_best_month,policy_best_month_excess
B_Max_cash_25pct,2025-06,2025-06-02,0.04001519048575686,0.13099268135238074,-0.09097749086662388,-0.11658725452265395,0.25,low_volatility,5,2,"PGSUS.IS, THYAO.IS",BELOW_MA200_DEFENSIVE,True,B_Max_cash_25pct,30,0.1624509374844858,0.22859654327465062,-0.06614560579016482,0.36666666666666664,-0.11942029988039005,0.25,2025-06,-0.09097749086662388,2025-03,0.08229781509050355
C_Max_cash_50pct,2025-06,2025-06-02,0.02667679365717124,0.13099268135238074,-0.1043158876952095,-0.07888720972975982,0.5,low_volatility,5,2,"PGSUS.IS, THYAO.IS",BELOW_MA200_DEFENSIVE,True,C_Max_cash_50pct,30,0.11264334153498945,0.22859654327465062,-0.11595320173966117,0.36666666666666664,-0.0961058298904891,0.48333333333333334,2025-06,-0.1043158876952095,2024-09,0.08659413821412065
D_Always_Top5,2025-06,2025-06-02,0.02134143492573699,0.13099268135238074,-0.10965124642664374,-0.06348956183749233,0.6,low_volatility,5,2,"PGSUS.IS, THYAO.IS",BELOW_MA200_DEFENSIVE,True,D_Always_Top5,30,0.08339085292685988,0.22859654327465062,-0.14520569034779074,0.3333333333333333,-0.10035405962123112,0.4200000000000001,2025-06,-0.10965124642664374,2025-01,0.09412463595970594
E_Always_Top10,2025-06,2025-06-02,0.04324666726165447,0.13099268135238074,-0.08774601409072627,-0.05174104469091667,0.5,low_volatility,10,5,"PGSUS.IS, THYAO.IS, BIMAS.IS, FROTO.IS, SISE.IS",BELOW_MA200_DEFENSIVE,True,E_Always_Top10,30,0.08493449273173903,0.22859654327465062,-0.1436620505429116,0.36666666666666664,-0.09543436579584741,0.5033333333333333,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
F_Out_of_sample_winner,2025-06,2025-06-02,0.11387960013673618,0.13099268135238074,-0.01711308121564456,-0.02475725689690056,0.4666666666666667,mixed_model,15,8,"TUPRS.IS, YKBNK.IS, GARAN.IS, KCHOL.IS, AKBNK.IS, FROTO.IS, SAHOL.IS, TOASO.IS",BELOW_MA200_DEFENSIVE,True,F_Out_of_sample_winner,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
G_Most_robust_model,2025-06,2025-06-02,0.11387960013673618,0.13099268135238074,-0.01711308121564456,-0.02475725689690056,0.4666666666666667,mixed_model,15,8,"TUPRS.IS, YKBNK.IS, GARAN.IS, KCHOL.IS, AKBNK.IS, FROTO.IS, SAHOL.IS, TOASO.IS",BELOW_MA200_DEFENSIVE,True,G_Most_robust_model,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
H_Disable_opportunity_filter,2025-06,2025-06-02,0.11170824315479258,0.13099268135238074,-0.019284438197588155,-0.03858187021142501,0.0,low_volatility,5,5,"PGSUS.IS, EREGL.IS, TUPRS.IS, PETKM.IS, THYAO.IS",BELOW_MA200_DEFENSIVE,False,H_Disable_opportunity_filter,30,0.21914347716099636,0.22859654327465062,-0.009453066113654263,0.4666666666666667,-0.13614562039419909,0.0,2025-04,-0.051006805496163946,2025-03,0.0839589045526572
I_Disable_regime_filter,2025-06,2025-06-02,0.07277535732593446,0.13099268135238074,-0.05821732402644628,-0.024502806047235093,0.5,volume_heavy,10,5,"EREGL.IS, PGSUS.IS, FROTO.IS, ASELS.IS, SAHOL.IS",BELOW_MA200_DEFENSIVE,True,I_Disable_regime_filter,30,0.11454267003893936,0.22859654327465062,-0.11405387323571126,0.36666666666666664,-0.11428273089953778,0.5,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
Baseline,2025-07,2025-07-01,0.0559541394689565,0.06575139685776632,-0.009797257388809821,-0.010086872986483697,0.5,volume_heavy,10,5,"GARAN.IS, EREGL.IS, TUPRS.IS, ASELS.IS, SAHOL.IS",ABOVE_MA200_RISK_ON,True,Baseline,30,0.11174423381489351,0.22859654327465062,-0.11685230945975711,0.36666666666666664,-0.0961058298904891,0.4933333333333333,2025-06,-0.10965124642664374,2024-09,0.08659413821412065
A_No_cash_allocation,2025-07,2025-07-01,0.111908278937913,0.06575139685776632,0.04615688208014668,-0.0199221293979579,0.0,volume_heavy,10,5,"GARAN.IS, EREGL.IS, TUPRS.IS, ASELS.IS, SAHOL.IS",ABOVE_MA200_RISK_ON,True,A_No_cash_allocation,30,0.21341543337206503,0.22859654327465062,-0.015181109902585588,0.4,-0.15766963333904171,0.0,2025-06,-0.07763909403803826,2025-03,0.09668780694860593
B_Max_cash_25pct,2025-07,2025-07-01,0.08393120920343473,0.06575139685776632,0.018179812345668414,-0.015035361143646009,0.25,volume_heavy,10,5,"GARAN.IS, EREGL.IS, TUPRS.IS, ASELS.IS, SAHOL.IS",ABOVE_MA200_RISK_ON,True,B_Max_cash_25pct,30,0.1624509374844858,0.22859654327465062,-0.06614560579016482,0.36666666666666664,-0.11942029988039005,0.25,2025-06,-0.09097749086662388,2025-03,0.08229781509050355
C_Max_cash_50pct,2025-07,2025-07-01,0.0559541394689565,0.06575139685776632,-0.009797257388809821,-0.010086872986483697,0.5,volume_heavy,10,5,"GARAN.IS, EREGL.IS, TUPRS.IS, ASELS.IS, SAHOL.IS",ABOVE_MA200_RISK_ON,True,C_Max_cash_50pct,30,0.11264334153498945,0.22859654327465062,-0.11595320173966117,0.36666666666666664,-0.0961058298904891,0.48333333333333334,2025-06,-0.1043158876952095,2024-09,0.08659413821412065
D_Always_Top5,2025-07,2025-07-01,0.092454126056847,0.06575139685776632,0.026702729199080677,-0.014302897177401852,0.4,volume_heavy,5,3,"EREGL.IS, TUPRS.IS, ASELS.IS",ABOVE_MA200_RISK_ON,True,D_Always_Top5,30,0.08339085292685988,0.22859654327465062,-0.14520569034779074,0.3333333333333333,-0.10035405962123112,0.4200000000000001,2025-06,-0.10965124642664374,2025-01,0.09412463595970594
E_Always_Top10,2025-07,2025-07-01,0.0559541394689565,0.06575139685776632,-0.009797257388809821,-0.010086872986483697,0.5,volume_heavy,10,5,"GARAN.IS, EREGL.IS, TUPRS.IS, ASELS.IS, SAHOL.IS",ABOVE_MA200_RISK_ON,True,E_Always_Top10,30,0.08493449273173903,0.22859654327465062,-0.1436620505429116,0.36666666666666664,-0.09543436579584741,0.5033333333333333,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
F_Out_of_sample_winner,2025-07,2025-07-01,0.05179943589536024,0.06575139685776632,-0.013951960962406078,-0.013026112675272317,0.4666666666666667,mixed_model,15,8,"ASELS.IS, GARAN.IS, YKBNK.IS, TOASO.IS, TUPRS.IS, SAHOL.IS, BIMAS.IS, ARCLK.IS",ABOVE_MA200_RISK_ON,True,F_Out_of_sample_winner,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
G_Most_robust_model,2025-07,2025-07-01,0.05179943589536024,0.06575139685776632,-0.013951960962406078,-0.013026112675272317,0.4666666666666667,mixed_model,15,8,"ASELS.IS, GARAN.IS, YKBNK.IS, TOASO.IS, TUPRS.IS, SAHOL.IS, BIMAS.IS, ARCLK.IS",ABOVE_MA200_RISK_ON,True,G_Most_robust_model,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
H_Disable_opportunity_filter,2025-07,2025-07-01,0.06589253763385576,0.06575139685776632,0.00014114077608944064,-0.02679006133832229,0.0,volume_heavy,10,10,"GARAN.IS, EREGL.IS, TUPRS.IS, ASELS.IS, PGSUS.IS, AKBNK.IS, YKBNK.IS, TCELL.IS, SAHOL.IS, TOASO.IS",ABOVE_MA200_RISK_ON,False,H_Disable_opportunity_filter,30,0.21914347716099636,0.22859654327465062,-0.009453066113654263,0.4666666666666667,-0.13614562039419909,0.0,2025-04,-0.051006805496163946,2025-03,0.0839589045526572
I_Disable_regime_filter,2025-07,2025-07-01,0.0559541394689565,0.06575139685776632,-0.009797257388809821,-0.010086872986483697,0.5,volume_heavy,10,5,"GARAN.IS, EREGL.IS, TUPRS.IS, ASELS.IS, SAHOL.IS",ABOVE_MA200_RISK_ON,True,I_Disable_regime_filter,30,0.11454267003893936,0.22859654327465062,-0.11405387323571126,0.36666666666666664,-0.11428273089953778,0.5,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
Baseline,2025-08,2025-08-01,0.00780663024243582,0.04960076766013599,-0.041794137417700175,-0.016605894635189467,0.5,volume_heavy,10,5,"TUPRS.IS, ASELS.IS, GARAN.IS, ARCLK.IS, YKBNK.IS",ABOVE_MA200_RISK_ON,True,Baseline,30,0.11174423381489351,0.22859654327465062,-0.11685230945975711,0.36666666666666664,-0.0961058298904891,0.4933333333333333,2025-06,-0.10965124642664374,2024-09,0.08659413821412065
A_No_cash_allocation,2025-08,2025-08-01,0.01561326048487164,0.04960076766013599,-0.03398750717526435,-0.0328254366564148,0.0,volume_heavy,10,5,"TUPRS.IS, ASELS.IS, GARAN.IS, ARCLK.IS, YKBNK.IS",ABOVE_MA200_RISK_ON,True,A_No_cash_allocation,30,0.21341543337206503,0.22859654327465062,-0.015181109902585588,0.4,-0.15766963333904171,0.0,2025-06,-0.07763909403803826,2025-03,0.09668780694860593
B_Max_cash_25pct,2025-08,2025-08-01,0.011709945363653728,0.04960076766013599,-0.03789082229648226,-0.024763112085058325,0.25,volume_heavy,10,5,"TUPRS.IS, ASELS.IS, GARAN.IS, ARCLK.IS, YKBNK.IS",ABOVE_MA200_RISK_ON,True,B_Max_cash_25pct,30,0.1624509374844858,0.22859654327465062,-0.06614560579016482,0.36666666666666664,-0.11942029988039005,0.25,2025-06,-0.09097749086662388,2025-03,0.08229781509050355
C_Max_cash_50pct,2025-08,2025-08-01,0.00780663024243582,0.04960076766013599,-0.041794137417700175,-0.016605894635189467,0.5,volume_heavy,10,5,"TUPRS.IS, ASELS.IS, GARAN.IS, ARCLK.IS, YKBNK.IS",ABOVE_MA200_RISK_ON,True,C_Max_cash_50pct,30,0.11264334153498945,0.22859654327465062,-0.11595320173966117,0.36666666666666664,-0.0961058298904891,0.48333333333333334,2025-06,-0.1043158876952095,2024-09,0.08659413821412065
D_Always_Top5,2025-08,2025-08-01,0.0022963320166654137,0.04960076766013599,-0.047304435643470574,-0.025930998134262806,0.4,volume_heavy,5,3,"TUPRS.IS, SAHOL.IS, ASELS.IS",ABOVE_MA200_RISK_ON,True,D_Always_Top5,30,0.08339085292685988,0.22859654327465062,-0.14520569034779074,0.3333333333333333,-0.10035405962123112,0.4200000000000001,2025-06,-0.10965124642664374,2025-01,0.09412463595970594
E_Always_Top10,2025-08,2025-08-01,0.00780663024243582,0.04960076766013599,-0.041794137417700175,-0.016605894635189467,0.5,volume_heavy,10,5,"TUPRS.IS, ASELS.IS, GARAN.IS, ARCLK.IS, YKBNK.IS",ABOVE_MA200_RISK_ON,True,E_Always_Top10,30,0.08493449273173903,0.22859654327465062,-0.1436620505429116,0.36666666666666664,-0.09543436579584741,0.5033333333333333,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
F_Out_of_sample_winner,2025-08,2025-08-01,0.022445624792382032,0.04960076766013599,-0.02715514286775396,-0.01589841338249598,0.4666666666666667,mixed_model,15,8,"ASELS.IS, GARAN.IS, TOASO.IS, EREGL.IS, YKBNK.IS, AKBNK.IS, PGSUS.IS, PETKM.IS",ABOVE_MA200_RISK_ON,True,F_Out_of_sample_winner,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
G_Most_robust_model,2025-08,2025-08-01,0.022445624792382032,0.04960076766013599,-0.02715514286775396,-0.01589841338249598,0.4666666666666667,mixed_model,15,8,"ASELS.IS, GARAN.IS, TOASO.IS, EREGL.IS, YKBNK.IS, AKBNK.IS, PGSUS.IS, PETKM.IS",ABOVE_MA200_RISK_ON,True,G_Most_robust_model,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
H_Disable_opportunity_filter,2025-08,2025-08-01,0.028453443256718926,0.04960076766013599,-0.021147324403417066,-0.02958416186792079,0.0,volume_heavy,10,10,"TUPRS.IS, FROTO.IS, KCHOL.IS, SAHOL.IS, ASELS.IS, GARAN.IS, TOASO.IS, PGSUS.IS, ARCLK.IS, YKBNK.IS",ABOVE_MA200_RISK_ON,False,H_Disable_opportunity_filter,30,0.21914347716099636,0.22859654327465062,-0.009453066113654263,0.4666666666666667,-0.13614562039419909,0.0,2025-04,-0.051006805496163946,2025-03,0.0839589045526572
I_Disable_regime_filter,2025-08,2025-08-01,0.00780663024243582,0.04960076766013599,-0.041794137417700175,-0.016605894635189467,0.5,volume_heavy,10,5,"TUPRS.IS, ASELS.IS, GARAN.IS, ARCLK.IS, YKBNK.IS",ABOVE_MA200_RISK_ON,True,I_Disable_regime_filter,30,0.11454267003893936,0.22859654327465062,-0.11405387323571126,0.36666666666666664,-0.11428273089953778,0.5,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
Baseline,2025-09,2025-09-01,-0.008881705667243346,-0.005301401124778393,-0.0035803045424649526,-0.04660647723252087,0.5,volume_heavy,10,5,"EREGL.IS, SISE.IS, TOASO.IS, ARCLK.IS, GARAN.IS",ABOVE_MA200_RISK_ON,True,Baseline,30,0.11174423381489351,0.22859654327465062,-0.11685230945975711,0.36666666666666664,-0.0961058298904891,0.4933333333333333,2025-06,-0.10965124642664374,2024-09,0.08659413821412065
A_No_cash_allocation,2025-09,2025-09-01,-0.01776341133448669,-0.005301401124778393,-0.012462010209708298,-0.09321295446504174,0.0,volume_heavy,10,5,"EREGL.IS, SISE.IS, TOASO.IS, ARCLK.IS, GARAN.IS",ABOVE_MA200_RISK_ON,True,A_No_cash_allocation,30,0.21341543337206503,0.22859654327465062,-0.015181109902585588,0.4,-0.15766963333904171,0.0,2025-06,-0.07763909403803826,2025-03,0.09668780694860593
B_Max_cash_25pct,2025-09,2025-09-01,-0.013322558500865016,-0.005301401124778393,-0.008021157376086623,-0.06990971584878136,0.25,volume_heavy,10,5,"EREGL.IS, SISE.IS, TOASO.IS, ARCLK.IS, GARAN.IS",ABOVE_MA200_RISK_ON,True,B_Max_cash_25pct,30,0.1624509374844858,0.22859654327465062,-0.06614560579016482,0.36666666666666664,-0.11942029988039005,0.25,2025-06,-0.09097749086662388,2025-03,0.08229781509050355
C_Max_cash_50pct,2025-09,2025-09-01,-0.008881705667243346,-0.005301401124778393,-0.0035803045424649526,-0.04660647723252087,0.5,volume_heavy,10,5,"EREGL.IS, SISE.IS, TOASO.IS, ARCLK.IS, GARAN.IS",ABOVE_MA200_RISK_ON,True,C_Max_cash_50pct,30,0.11264334153498945,0.22859654327465062,-0.11595320173966117,0.36666666666666664,-0.0961058298904891,0.48333333333333334,2025-06,-0.1043158876952095,2024-09,0.08659413821412065
D_Always_Top5,2025-09,2025-09-01,-0.033829411843156174,-0.005301401124778393,-0.02852801071837778,-0.06689267675145583,0.4,volume_heavy,5,3,"EREGL.IS, FROTO.IS, SISE.IS",ABOVE_MA200_RISK_ON,True,D_Always_Top5,30,0.08339085292685988,0.22859654327465062,-0.14520569034779074,0.3333333333333333,-0.10035405962123112,0.4200000000000001,2025-06,-0.10965124642664374,2025-01,0.09412463595970594
E_Always_Top10,2025-09,2025-09-01,-0.008881705667243346,-0.005301401124778393,-0.0035803045424649526,-0.04660647723252087,0.5,volume_heavy,10,5,"EREGL.IS, SISE.IS, TOASO.IS, ARCLK.IS, GARAN.IS",ABOVE_MA200_RISK_ON,True,E_Always_Top10,30,0.08493449273173903,0.22859654327465062,-0.1436620505429116,0.36666666666666664,-0.09543436579584741,0.5033333333333333,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
F_Out_of_sample_winner,2025-09,2025-09-01,0.002703872543145399,-0.005301401124778393,0.008005273667923793,-0.047936886035017334,0.4666666666666667,mixed_model,15,8,"TOASO.IS, PETKM.IS, SISE.IS, ASELS.IS, ARCLK.IS, GARAN.IS, YKBNK.IS, AKBNK.IS",ABOVE_MA200_RISK_ON,True,F_Out_of_sample_winner,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
G_Most_robust_model,2025-09,2025-09-01,0.002703872543145399,-0.005301401124778393,0.008005273667923793,-0.047936886035017334,0.4666666666666667,mixed_model,15,8,"TOASO.IS, PETKM.IS, SISE.IS, ASELS.IS, ARCLK.IS, GARAN.IS, YKBNK.IS, AKBNK.IS",ABOVE_MA200_RISK_ON,True,G_Most_robust_model,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
H_Disable_opportunity_filter,2025-09,2025-09-01,-0.02089627480058804,-0.005301401124778393,-0.015594873675809647,-0.08612419811229577,0.0,volume_heavy,10,10,"PETKM.IS, EREGL.IS, FROTO.IS, SISE.IS, TUPRS.IS, THYAO.IS, TOASO.IS, ARCLK.IS, KCHOL.IS, GARAN.IS",ABOVE_MA200_RISK_ON,False,H_Disable_opportunity_filter,30,0.21914347716099636,0.22859654327465062,-0.009453066113654263,0.4666666666666667,-0.13614562039419909,0.0,2025-04,-0.051006805496163946,2025-03,0.0839589045526572
I_Disable_regime_filter,2025-09,2025-09-01,-0.008881705667243346,-0.005301401124778393,-0.0035803045424649526,-0.04660647723252087,0.5,volume_heavy,10,5,"EREGL.IS, SISE.IS, TOASO.IS, ARCLK.IS, GARAN.IS",ABOVE_MA200_RISK_ON,True,I_Disable_regime_filter,30,0.11454267003893936,0.22859654327465062,-0.11405387323571126,0.36666666666666664,-0.11428273089953778,0.5,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
Baseline,2025-10,2025-10-01,-0.025985031450495612,-0.02216539731763434,-0.003819634132861273,-0.06224841007715687,0.5,volume_heavy,10,5,"YKBNK.IS, ASELS.IS, BIMAS.IS, GARAN.IS, TOASO.IS",ABOVE_MA200_RISK_ON,True,Baseline,30,0.11174423381489351,0.22859654327465062,-0.11685230945975711,0.36666666666666664,-0.0961058298904891,0.4933333333333333,2025-06,-0.10965124642664374,2024-09,0.08659413821412065
A_No_cash_allocation,2025-10,2025-10-01,-0.051970062900991223,-0.02216539731763434,-0.029804665583356885,-0.12449682015431374,0.0,volume_heavy,10,5,"YKBNK.IS, ASELS.IS, BIMAS.IS, GARAN.IS, TOASO.IS",ABOVE_MA200_RISK_ON,True,A_No_cash_allocation,30,0.21341543337206503,0.22859654327465062,-0.015181109902585588,0.4,-0.15766963333904171,0.0,2025-06,-0.07763909403803826,2025-03,0.09668780694860593
B_Max_cash_25pct,2025-10,2025-10-01,-0.038977547175743414,-0.02216539731763434,-0.016812149858109075,-0.09337261511573525,0.25,volume_heavy,10,5,"YKBNK.IS, ASELS.IS, BIMAS.IS, GARAN.IS, TOASO.IS",ABOVE_MA200_RISK_ON,True,B_Max_cash_25pct,30,0.1624509374844858,0.22859654327465062,-0.06614560579016482,0.36666666666666664,-0.11942029988039005,0.25,2025-06,-0.09097749086662388,2025-03,0.08229781509050355
C_Max_cash_50pct,2025-10,2025-10-01,-0.025985031450495612,-0.02216539731763434,-0.003819634132861273,-0.06224841007715687,0.5,volume_heavy,10,5,"YKBNK.IS, ASELS.IS, BIMAS.IS, GARAN.IS, TOASO.IS",ABOVE_MA200_RISK_ON,True,C_Max_cash_50pct,30,0.11264334153498945,0.22859654327465062,-0.11595320173966117,0.36666666666666664,-0.0961058298904891,0.48333333333333334,2025-06,-0.1043158876952095,2024-09,0.08659413821412065
D_Always_Top5,2025-10,2025-10-01,-0.03876028823702701,-0.02216539731763434,-0.016594890919392674,-0.10035405962123112,0.4,volume_heavy,5,3,"YKBNK.IS, ASELS.IS, GARAN.IS",ABOVE_MA200_RISK_ON,True,D_Always_Top5,30,0.08339085292685988,0.22859654327465062,-0.14520569034779074,0.3333333333333333,-0.10035405962123112,0.4200000000000001,2025-06,-0.10965124642664374,2025-01,0.09412463595970594
E_Always_Top10,2025-10,2025-10-01,-0.025985031450495612,-0.02216539731763434,-0.003819634132861273,-0.06224841007715687,0.5,volume_heavy,10,5,"YKBNK.IS, ASELS.IS, BIMAS.IS, GARAN.IS, TOASO.IS",ABOVE_MA200_RISK_ON,True,E_Always_Top10,30,0.08493449273173903,0.22859654327465062,-0.1436620505429116,0.36666666666666664,-0.09543436579584741,0.5033333333333333,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
F_Out_of_sample_winner,2025-10,2025-10-01,-0.015840411314071323,-0.02216539731763434,0.006324986003563016,-0.059788426214008594,0.4666666666666667,mixed_model,15,8,"TUPRS.IS, BIMAS.IS, YKBNK.IS, TOASO.IS, TCELL.IS, KCHOL.IS, AKBNK.IS, SAHOL.IS",ABOVE_MA200_RISK_ON,True,F_Out_of_sample_winner,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
G_Most_robust_model,2025-10,2025-10-01,-0.015840411314071323,-0.02216539731763434,0.006324986003563016,-0.059788426214008594,0.4666666666666667,mixed_model,15,8,"TUPRS.IS, BIMAS.IS, YKBNK.IS, TOASO.IS, TCELL.IS, KCHOL.IS, AKBNK.IS, SAHOL.IS",ABOVE_MA200_RISK_ON,True,G_Most_robust_model,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
H_Disable_opportunity_filter,2025-10,2025-10-01,-0.045346182351414764,-0.02216539731763434,-0.023180785033780425,-0.11818009595601964,0.0,volume_heavy,10,10,"YKBNK.IS, ASELS.IS, BIMAS.IS, EREGL.IS, GARAN.IS, TUPRS.IS, TOASO.IS, AKBNK.IS, PETKM.IS, KCHOL.IS",ABOVE_MA200_RISK_ON,False,H_Disable_opportunity_filter,30,0.21914347716099636,0.22859654327465062,-0.009453066113654263,0.4666666666666667,-0.13614562039419909,0.0,2025-04,-0.051006805496163946,2025-03,0.0839589045526572
I_Disable_regime_filter,2025-10,2025-10-01,-0.025985031450495612,-0.02216539731763434,-0.003819634132861273,-0.06224841007715687,0.5,volume_heavy,10,5,"YKBNK.IS, ASELS.IS, BIMAS.IS, GARAN.IS, TOASO.IS",ABOVE_MA200_RISK_ON,True,I_Disable_regime_filter,30,0.11454267003893936,0.22859654327465062,-0.11405387323571126,0.36666666666666664,-0.11428273089953778,0.5,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
Baseline,2025-11,2025-11-03,-0.008310464626099934,-0.0021337912827734673,-0.006176673343326467,-0.030412202510966213,0.5,volume_heavy,10,5,"TUPRS.IS, KCHOL.IS, FROTO.IS, GARAN.IS, ASELS.IS",ABOVE_MA200_RISK_ON,True,Baseline,30,0.11174423381489351,0.22859654327465062,-0.11685230945975711,0.36666666666666664,-0.0961058298904891,0.4933333333333333,2025-06,-0.10965124642664374,2024-09,0.08659413821412065
A_No_cash_allocation,2025-11,2025-11-03,-0.016620929252199868,-0.0021337912827734673,-0.014487137969426401,-0.060824405021932426,0.0,volume_heavy,10,5,"TUPRS.IS, KCHOL.IS, FROTO.IS, GARAN.IS, ASELS.IS",ABOVE_MA200_RISK_ON,True,A_No_cash_allocation,30,0.21341543337206503,0.22859654327465062,-0.015181109902585588,0.4,-0.15766963333904171,0.0,2025-06,-0.07763909403803826,2025-03,0.09668780694860593
B_Max_cash_25pct,2025-11,2025-11-03,-0.0124656969391499,-0.0021337912827734673,-0.010331905656376433,-0.045618303766449375,0.25,volume_heavy,10,5,"TUPRS.IS, KCHOL.IS, FROTO.IS, GARAN.IS, ASELS.IS",ABOVE_MA200_RISK_ON,True,B_Max_cash_25pct,30,0.1624509374844858,0.22859654327465062,-0.06614560579016482,0.36666666666666664,-0.11942029988039005,0.25,2025-06,-0.09097749086662388,2025-03,0.08229781509050355
C_Max_cash_50pct,2025-11,2025-11-03,-0.008310464626099934,-0.0021337912827734673,-0.006176673343326467,-0.030412202510966213,0.5,volume_heavy,10,5,"TUPRS.IS, KCHOL.IS, FROTO.IS, GARAN.IS, ASELS.IS",ABOVE_MA200_RISK_ON,True,C_Max_cash_50pct,30,0.11264334153498945,0.22859654327465062,-0.11595320173966117,0.36666666666666664,-0.0961058298904891,0.48333333333333334,2025-06,-0.1043158876952095,2024-09,0.08659413821412065
D_Always_Top5,2025-11,2025-11-03,-0.005701355493567161,-0.0021337912827734673,-0.0035675642107936938,-0.025872822411570073,0.4,volume_heavy,5,3,"TUPRS.IS, BIMAS.IS, KCHOL.IS",ABOVE_MA200_RISK_ON,True,D_Always_Top5,30,0.08339085292685988,0.22859654327465062,-0.14520569034779074,0.3333333333333333,-0.10035405962123112,0.4200000000000001,2025-06,-0.10965124642664374,2025-01,0.09412463595970594
E_Always_Top10,2025-11,2025-11-03,-0.008310464626099934,-0.0021337912827734673,-0.006176673343326467,-0.030412202510966213,0.5,volume_heavy,10,5,"TUPRS.IS, KCHOL.IS, FROTO.IS, GARAN.IS, ASELS.IS",ABOVE_MA200_RISK_ON,True,E_Always_Top10,30,0.08493449273173903,0.22859654327465062,-0.1436620505429116,0.36666666666666664,-0.09543436579584741,0.5033333333333333,2026-01,-0.09908925787280704,2024-09,0.08659413821412065
F_Out_of_sample_winner,2025-11,2025-11-03,-0.016773146921366472,-0.0021337912827734673,-0.014639355638593005,-0.03950864541925214,0.4666666666666667,mixed_model,15,8,"TOASO.IS, ASELS.IS, EREGL.IS, TCELL.IS, BIMAS.IS, SISE.IS, GARAN.IS, AKBNK.IS",ABOVE_MA200_RISK_ON,True,F_Out_of_sample_winner,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
G_Most_robust_model,2025-11,2025-11-03,-0.016773146921366472,-0.0021337912827734673,-0.014639355638593005,-0.03950864541925214,0.4666666666666667,mixed_model,15,8,"TOASO.IS, ASELS.IS, EREGL.IS, TCELL.IS, BIMAS.IS, SISE.IS, GARAN.IS, AKBNK.IS",ABOVE_MA200_RISK_ON,True,G_Most_robust_model,30,0.14871001102864856,0.22859654327465062,-0.07988653224600206,0.5333333333333333,-0.09663444377764097,0.4666666666666667,2026-01,-0.11195915796122803,2024-09,0.0642295829050277
H_Disable_opportunity_filter,2025-11,2025-11-03,-0.014744053861537805,-0.0021337912827734673,-0.012610262578764337,-0.05655463801147287,0.0,volume_heavy,10,10,"TOASO.IS, TUPRS.IS, BIMAS.IS, KCHOL.IS, PETKM.IS, FROTO.IS, GARAN.IS, TCELL.IS, YKBNK.IS, ASELS.IS",ABOVE_MA200_RISK_ON,False,H_Disable_opportunity_filter,30,0.21914347716099636,0.22859654327465062,-0.009453066113654263,0.4666666666666667,-0.13614562039419909,0.0,2025-04,-0.051006805496163946,2025-03,0.0839589045526572
